,th_demand
1365,116.62757576671729
1366,107.57380494677777
1367,118.70303106039704
1368,131.49638755813348
1369,124.50843419251069
1370,126.73136040849005
1371,119.28394738439265
1372,119.61497509937193
1373,124.3496080610996
1374,131.66457396113188
1375,122.25396370873116
1376,109.50971799416718
1377,119.82707550742401
1378,128.436404957716
1379,125.71223233799563
1380,128.22743777497067
1381,139.80452264905256
1382,127.86225204972233
1383,114.19172549578765
1384,109.57604889308371
1385,121.65303744786058
1386,126.66190019149647
1387,132.42022730716715
1388,141.48467382481567
1389,139.9425591287391
1390,137.6766624816543
1391,139.0715088797148
1392,123.81702323497434
1393,130.4981849268327
1394,120.30839023231998
1395,123.7787831334249
1396,116.2397579545521
1397,119.58106483258912
1398,128.465409995655
1399,124.47735602806436
1400,115.356630495429
1401,111.4913869108837
1402,114.73653576422889
1403,117.004931293124
1404,108.32654337345097
1405,109.38584148827599
1406,107.07500321109839
1407,95.37910323542735
1408,92.19878505917151
1409,108.49368174153105
1410,111.99227217585486
1411,119.22644180237882
1412,113.63572541161442
1413,114.9386383031065
1414,129.37711057375301
1415,147.44406403696476
1416,136.02084373041674
1417,126.41371686446526
1418,113.14105420137842
1419,113.37920990663999
1420,115.95390714206917
1421,116.88178398927371
1422,112.67772654808992
1423,126.83754923317802
1424,154.3414422974442
1425,151.5699276367639
1426,146.87776201264992
1427,137.85035659226676
1428,145.69039937843309
1429,131.80115550799394
1430,127.60293429942477
1431,121.72413373980268
1432,127.96346605633993
1433,123.59948639674901
1434,137.48319762124052
1435,138.76684237554562
1436,134.410165480245
1437,148.9418811587814
1438,148.07902305658362
1439,150.33086317302238
1440,159.2894488937951
1441,135.47214016721827
1442,122.38791916138497
1443,123.2472593367255
1444,122.50374353642022
1445,126.60631912045997
1446,120.05162610604485
1447,133.27398301266103
1448,136.86078688900392
1449,141.4473077167868
1450,126.98996393201116
1451,114.23874990761938
1452,110.02376559650463
1453,105.53113450476661
1454,92.30451603809915
1455,89.41340164925032
1456,96.89279062488612
1457,104.8404426894925
1458,128.06523472431093
1459,129.23984159888505
1460,113.87976683316234
1461,130.79404897747347
1462,129.14485525037762
1463,128.41010701460098
1464,144.2414058757191
1465,140.81757241280962
1466,122.02111415310581
1467,125.7250709782404
1468,124.14629867362648
1469,119.93700338206348
1470,111.52422768692178
1471,125.3329730981466
1472,135.89470858159223
1473,152.6285655626003
1474,156.9223987741168
1475,154.50430666075277
1476,151.16113142859695
1477,140.33126313058824
1478,149.03035580397813
1479,138.17833222797958
1480,146.32673817590242
1481,159.19091216393457
1482,162.35631208143786
1483,154.9570153492124
1484,154.76548204988225
1485,165.12096816966115
1486,156.3261392190723
1487,160.96065432437504
1488,160.63877374127318
1489,149.54470540583927
1490,138.92983110564876
1491,137.28868754391604
1492,129.94390688997981
1493,140.89954884029763
1494,125.05752090443073
1495,131.7777769826699
1496,150.22371705874497
1497,160.11757658328875
1498,159.4108606169837
1499,156.1452298276198
1500,151.8047933915948
1501,153.77003517056738
1502,124.0682204770932
1503,122.38139103916201
1504,122.97158285605244
1505,125.97065928377316
1506,122.10742830532486
1507,147.53354061597068
1508,141.27791364183412
1509,153.61063061771915
1510,141.56201385259698
1511,138.05434633571676
1512,141.8212861579434
1513,141.64651929775965
1514,134.27349661702613
1515,138.6389551057795
1516,126.48207423725472
1517,127.43016495152516
1518,119.24650603591292
1519,130.96417488698154
1520,141.90844870710347
1521,165.16949566510914
1522,155.75981511868795
1523,154.79395101882716
1524,150.10626948180524
1525,139.8194343069195
1526,138.24872018325112
1527,127.07731895994505
1528,127.48307275327231
1529,121.8449833425629
1530,126.60023757708753
1531,137.91026295750393
1532,135.46730601589869
1533,137.2970298663871
1534,131.0123756555239
1535,138.45104366344796
1536,135.4845437744271
1537,139.8807067456805
1538,136.48418169163642
1539,133.62403571260006
1540,136.88763456447623
1541,129.97617055457152
1542,140.58685422038687
1543,134.20787137350067
1544,124.18001585025256
1545,127.89132995849354
1546,155.4869869654717
1547,148.37694469946518
1548,139.83898036196172
1549,142.35586446953153
1550,130.78837081494098
1551,144.34645308781597
1552,141.61468352413743
1553,146.21460027329886
1554,136.80873856391727
1555,147.35851673454403
1556,133.97129878587154
1557,126.46281197270987
1558,124.88155375278922
1559,129.74034235853662
1560,127.99118547686504
1561,114.22620042718142
1562,116.40751273860035
1563,123.68247115552953
1564,120.60556539863562
1565,120.9902883314813
1566,122.57763237622945
1567,118.91725484117585
1568,111.92271151088518
1569,107.59330388645115
1570,130.5665360976342
1571,139.87614900049343
1572,138.4563679700235
1573,144.53798798839375
1574,132.91644040296015
1575,132.7388202107736
1576,135.68196191327624
1577,134.43258468205232
1578,140.863269933816
1579,148.03909926804207
1580,163.68389057339775
1581,171.81235127714103
1582,162.48498687591766
1583,159.49461970741018
1584,142.92935418053202
1585,140.09160819391602
1586,148.61684714290968
1587,146.93645550132635
1588,131.7198215311708
1589,135.33493930049357
1590,134.95473030497226
1591,148.21140675922516
1592,167.20351313059533
1593,175.98371984208953
1594,169.45899205367832
1595,175.07516450252126
1596,154.22192168292386
1597,145.7116607695735
1598,129.28471892069504
1599,129.23771298704068
1600,131.3460742543785
1601,143.3464440696046
1602,147.69752058955675
1603,139.06842242612396
1604,144.22606885675737
1605,159.12270472673566
1606,152.99928824321182
1607,167.22143088815764
1608,156.83973783428073
1609,153.31915653610616
1610,146.37133604402933
1611,152.75869500372926
1612,143.4485573908473
1613,141.86073453575162
1614,135.7537936897517
1615,145.86941028147032
1616,161.75450701109799
1617,180.58804353318018
1618,170.65479551965834
1619,151.61137181406514
1620,135.97351286164448
1621,138.33567574966546
1622,130.14836972298892
1623,126.65255579622692
1624,123.36496479423091
1625,136.43997201262658
1626,140.03261838865984
1627,149.52675263464508
1628,152.79322136542027
1629,154.16740566545366
1630,150.10503242532448
1631,155.47138386446866
1632,143.1207515081786
1633,130.43185155706897
1634,125.44577302584366
1635,138.47958049805362
1636,140.6663820436997
1637,129.730410178382
1638,123.56931514408679
1639,139.5157705057515
1640,149.01447500637144
1641,173.88791438986183
1642,187.17885848177954
1643,178.25410291288827
1644,175.5959279772082
1645,174.35923170188164
1646,186.97497823557
1647,162.39753884574714
1648,163.60886036790305
1649,166.83249265049037
1650,168.1415761071703
1651,164.7533121446947
1652,169.68592086805512
1653,160.80561895924183
1654,164.9134578568284
1655,165.45278183166053
1656,167.80057884883072
1657,180.37288943900765
1658,163.2428546896742
1659,160.20366422670648
1660,150.68832915372718
1661,147.38018076633523
1662,138.873367716103
1663,143.89692280684963
1664,159.4919555632678
1665,172.52806689688995
1666,174.62502878442822
1667,166.27100882982253
1668,178.93562321929267
1669,178.51910245188677
1670,176.0067891573897
1671,156.8696308315586
1672,160.4759842083641
1673,160.4496061109755
1674,159.80952998908458
1675,152.17726991184216
1676,152.70273967552808
1677,168.23715266910224
1678,154.54512267786058
1679,151.6043389913924
1680,152.00667550218358
1681,142.28035788563835
1682,133.371539754654
1683,124.27911881654035
1684,122.42223809903649
1685,120.23309217937931
1686,115.30484112611866
1687,126.59580476372011
1688,138.60649600874845
1689,159.79321885009304
1690,154.08661002276617
1691,144.89427156345283
1692,151.42252016824813
1693,138.67747668069003
1694,135.780697880565
1695,121.87858845328748
1696,125.93074841942921
1697,135.03784288528414
1698,134.98818806621097
1699,126.41783024911363
1700,131.25691596867432
1701,144.6099744027464
1702,140.66517255567894
1703,157.32990238608792
1704,132.80985354063156
1705,123.57049583660576
1706,128.19364774295877
1707,122.6030405726413
1708,130.39845990417314
1709,130.60912015939346
1710,126.11995968494837
1711,123.46668588437448
1712,116.52293489380868
1713,124.27960777487964
1714,137.38122820948038
1715,137.52474192088002
1716,144.9576910697351
1717,155.5433744133672
1718,133.5366471419145
1719,131.94835500996695
1720,127.4069276150622
1721,128.628000302213
1722,145.74460572701688
1723,151.2949500384928
1724,146.17957649360935
1725,130.53335291664507
1726,136.5726844859225
1727,135.88646877153732
1728,128.37584090968238
1729,130.24093636625565
1730,121.46287735999913
1731,123.76094722373641
1732,122.54195075637325
1733,118.41166465608966
1734,125.04851205226217
1735,124.10961623578798
1736,120.90502389664164
1737,123.02930096657357
1738,129.7398976263747
1739,130.06826783085907
1740,134.131212767881
1741,130.2514056602809
1742,125.91738961668162
1743,122.14633871571955
1744,103.56786023090629
1745,115.63129701755796
1746,133.97858294709806
1747,137.308416036377
1748,133.7825335664995
1749,134.06770069211163
1750,150.8284335007767
1751,156.7876229222242
1752,144.21614281405556
1753,121.03998022907972
1754,110.33443530087295
1755,104.11373703880636
1756,110.5345048961188
1757,117.8757130753475
1758,118.98680023344374
1759,120.95085106507638
1760,136.4087586413819
1761,139.28929730096698
1762,136.7662680776206
1763,144.60043861171278
1764,126.82153669840504
1765,115.24519714391131
1766,115.30448652449623
1767,95.34985926832572
1768,107.30847675605337
1769,113.49617787190988
1770,128.40585809948365
1771,129.14200450995392
1772,133.03707334790326
1773,137.52118391392105
1774,114.61787832967863
1775,118.0484462829638
1776,128.7886343056432
1777,116.80169727864639
1778,117.50925794225779
1779,124.66080312774949
1780,112.10996485417296
1781,116.13610676403381
1782,107.65069537277866
1783,119.91480925981072
1784,132.10990384426898
1785,150.1701625091099
1786,146.0007972452767
1787,137.61046212060285
1788,143.4810208789176
1789,138.1100263519454
1790,121.91308035914717
1791,111.96291144209013
1792,117.29453997103514
1793,123.61524310955515
1794,147.21019156514953
1795,133.85207226056542
1796,138.2912458369471
1797,144.14418163574857
1798,139.46444774039827
1799,144.98629430963192
1800,148.2058083319536
1801,141.76839126496805
1802,138.13139572152923
1803,134.61521915688067
1804,135.29345715466192
1805,130.49047860651993
1806,125.6102545560548
1807,134.54268815122495
1808,161.33350118073542
1809,160.10722475447707
1810,150.32912497579892
1811,135.108118219164
1812,146.46961344697073
1813,139.09857983689474
1814,117.47318306143738
1815,109.609302706713
1816,109.64111165831889
1817,117.1553493294243
1818,132.97823399759793
1819,141.64356466193283
1820,147.39788069474668
1821,145.04836067440112
1822,132.55175223057006
1823,144.45278131811602
1824,150.46880195657428
1825,152.02931126541955
1826,148.4107085956722
1827,138.43075504290752
1828,131.46752895941967
1829,141.9636928681813
1830,132.91103326072192
1831,137.56891047317458
1832,146.40058369193227
1833,162.50912190145624
1834,159.98504424684788
1835,151.3227514384067
1836,159.9394838908247
1837,136.61942662558923
1838,123.01629501074936
1839,104.39801840674191
1840,126.2258064665698
1841,132.00248030010678
1842,121.27468208856294
1843,124.56940073749104
1844,121.80007787981904
1845,118.14508638185025
1846,125.15040884107701
1847,119.0884995737803
1848,117.34835433386678
1849,123.68739021876866
1850,114.72848312543024
1851,116.54077672173582
1852,117.59087651413307
1853,115.71435090261915
1854,109.72925045750745
1855,123.44733371356563
1856,137.42664235563393
1857,142.45601188851424
1858,144.34943834420005
1859,144.99137420111413
1860,144.40182137892387
1861,143.9224354776214
1862,135.12359780367387
1863,132.97889957467507
1864,139.79761368031131
1865,153.4634869331748
1866,137.32124817925674
1867,131.96701269038041
1868,121.76131192720345
1869,123.09966405090648
1870,123.00803573390795
1871,136.5685176594568
1872,130.71509457950444
1873,127.37613337405848
1874,127.42846548514994
1875,134.77979541663714
1876,135.71549533292912
1877,131.0397720117014
1878,133.1590849665114
1879,137.18249445079923
1880,126.03249200337518
1881,123.0871620232451
1882,133.76777565751172
1883,129.63709728119153
1884,127.76199754455395
1885,134.15733999799448
1886,124.84313337205934
1887,128.06820962052404
1888,129.2095125001738
1889,127.7907733471216
1890,115.31124987622977
1891,115.29461316982382
1892,119.341380173744
1893,127.40722747094665
1894,126.15779097614283
1895,132.10330659780163
1896,118.85413515223263
1897,121.80343351466833
1898,119.31599017272407
1899,120.45918311451679
1900,125.18844666790058
1901,116.3001595867482
1902,126.09646716872082
1903,113.95925332554721
1904,101.00148661328451
1905,98.93724848878452
1906,119.61600431160036
1907,140.1613764233683
1908,121.05431540605261
1909,115.97053088929172
1910,118.33892301936547
1911,130.85448013724601
1912,124.08693378816626
1913,124.50909071642225
1914,134.81448056495063
1915,135.54147830066856
1916,125.86719544460811
1917,146.59877399720736
1918,137.18280915848908
1919,140.43112752029734
1920,131.43292483414768
1921,131.00472712324483
1922,124.82297280886185
1923,119.1088125589979
1924,126.82470682615347
1925,122.16793706707682
1926,118.23985418243034
1927,132.4503273784573
1928,142.57931051382394
1929,137.65517627557773
1930,145.6152168302309
1931,127.67681331121955
1932,117.52761955486929
1933,106.15531703422239
1934,89.1812385024139
1935,87.93117659973042
1936,83.18367063555743
1937,95.06734071551342
1938,88.41640879626394
1939,93.94681811663541
1940,106.93960631494656
1941,110.59239508804724
1942,98.15149336942945
1943,98.26768878473828
1944,112.19142297065379
1945,102.31343466967132
