ID,Q_Age,Q_Gender,Q_City,Q1,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Q8_11,Q8_12,Q8_13,Q8_14,Q8_15,Q9,Q10,Q11,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13_10,Q13_11,Q14,Q15,Q16,Q17,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q27_10,Q28,Q29,Q30,Q31,Q32
4041,61,2,1,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,2,6,1,NA,NA,NA,NA,NA,NA,1,NA,6,5,4,2,7,1,2,NA,0,0,1,0,1,0,0,0,0,0,1,2,NA,NA,1
4043,78,1,5,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,1,1,5,2,NA,NA,NA,NA,NA,NA,NA,2,2,3,5,1,7,1,2,NA,1,1,1,0,1,1,0,0,0,0,1,2,NA,NA,1
4044,66,2,5,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,0,0,0,0,1,2,6,2,NA,NA,NA,NA,NA,NA,NA,1,6,2,8,1,10,1,2,NA,0,0,1,0,1,0,0,0,0,0,1,1,2,NA,3
4046,71,2,5,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,5,2,5,2,NA,NA,NA,NA,NA,NA,NA,2,4,5,4,4,4,1,2,NA,1,0,0,0,0,0,0,0,0,0,1,2,NA,NA,3
4047,61,2,5,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,1,1,6,2,NA,NA,NA,NA,NA,NA,2,NA,3,3,6,1,7,1,1,1,1,1,1,0,1,0,0,0,0,0,1,2,NA,NA,6
4048,71,1,2,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,2,6,2,NA,NA,NA,NA,NA,NA,NA,1,6,4,5,1,9,1,1,2,0,1,0,0,1,0,0,0,0,0,1,1,1,1,3
4049,68,1,5,1,1,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,2,2,8,1,NA,NA,NA,NA,NA,NA,NA,1,6,3,2,4,4,1,2,NA,1,1,0,0,0,0,0,0,0,0,1,2,NA,NA,1
4050,27,2,4,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,5,2,NA,NA,NA,NA,2,NA,NA,NA,6,5,5,4,2,1,2,NA,1,1,0,0,1,0,0,0,0,0,4,2,NA,NA,3
4051,48,1,5,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,1,0,0,0,0,1,1,5,4,NA,1,1,NA,NA,2,NA,NA,6,5,3,1,7,1,1,1,1,1,0,0,1,0,0,0,0,0,1,2,NA,NA,1
4053,42,2,4,2,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,0,0,0,0,0,1,1,6,2,NA,NA,NA,NA,NA,2,NA,NA,1,5,5,4,5,1,2,NA,0,0,0,0,1,0,1,0,0,0,6,2,NA,NA,6
4054,44,2,3,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,2,3,5,1,NA,NA,1,NA,NA,1,NA,NA,6,4,2,3,5,1,2,NA,1,1,0,0,0,0,0,0,0,0,1,2,NA,NA,1
4055,27,2,4,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,2,3,5,2,NA,NA,NA,NA,2,NA,NA,NA,6,4,5,4,3,1,2,NA,0,0,0,0,0,0,1,0,0,0,4,2,NA,NA,6
4058,64,1,4,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,1,1,5,2,NA,NA,NA,NA,NA,NA,2,NA,4,5,6,1,9,1,1,2,1,1,0,0,0,0,1,0,0,0,4,1,1,2,2
4060,37,2,4,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,7,1,NA,NA,NA,NA,NA,1,NA,NA,4,4,3,4,1,2,NA,NA,0,0,0,0,0,0,1,0,0,0,4,2,NA,NA,3
4061,72,1,4,1,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,0,0,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,2,6,4,4,4,4,1,2,NA,1,0,0,0,1,0,0,0,0,0,1,2,NA,NA,1
4062,61,1,5,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,1,1,6,3,NA,NA,NA,1,NA,NA,2,NA,5,3,7,3,7,1,2,NA,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1
4064,33,2,4,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,1,3,5,1,NA,NA,NA,NA,NA,1,NA,NA,6,4,1,4,3,1,2,NA,1,0,0,0,1,0,0,0,0,0,4,2,NA,NA,1
4065,73,1,1,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,0,2,1,3,1,NA,NA,NA,NA,NA,NA,NA,1,4,5,3,3,6,1,2,NA,1,1,0,0,1,0,0,0,0,0,1,2,NA,NA,1
4066,85,1,5,1,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,1,1,5,2,NA,NA,NA,NA,NA,NA,NA,2,6,5,2,4,6,1,2,NA,1,0,0,0,0,0,0,0,0,0,1,2,NA,NA,3
4067,57,1,4,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,3,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,0,0,0,0,0,1,1,5,2,0,0,0,0,0,0,2,0,6,3,3,4,3,1,2,NA,1,1,0,0,0,0,0,0,0,0,4,2,NA,NA,3
4069,60,1,5,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,1,1,4,3,NA,NA,NA,1,NA,NA,2,NA,3,4,5,1,8,1,2,NA,0,1,1,0,1,0,0,0,0,0,1,1,1,2,1
4070,43,2,3,2,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,3,9,4,NA,NA,2,NA,NA,NA,NA,NA,4,3,5,1,8,1,2,NA,0,0,0,1,0,0,0,0,0,0,1,2,NA,NA,6
4071,43,2,7,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,1,1,6,1,NA,NA,NA,NA,NA,1,NA,NA,5,4,3,1,7,1,2,NA,1,0,1,0,1,0,0,0,0,0,1,2,NA,NA,2
4073,62,2,5,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,4,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,1,0,0,0,0,1,1,7,1,NA,NA,NA,NA,NA,NA,1,NA,1,5,3,2,7,1,2,NA,1,1,0,0,1,0,0,0,0,0,1,2,NA,NA,3
4074,72,2,7,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,2,3,9,2,NA,NA,NA,NA,NA,NA,NA,2,5,5,6,2,7,1,2,NA,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1
4076,20,2,4,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,6,1,NA,NA,NA,1,NA,NA,NA,NA,1,3,1,5,1,2,NA,NA,0,0,0,0,0,0,0,0,0,1,6,2,NA,NA,5
4078,83,1,4,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,5,2,NA,NA,NA,NA,NA,NA,NA,2,5,5,5,4,4,1,2,NA,0,0,0,0,0,0,1,0,0,0,4,2,NA,NA,6
4080,77,1,3,1,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,0,0,0,0,0,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,2,6,5,7,1,7,1,2,NA,1,0,0,0,1,1,0,0,0,0,1,2,NA,NA,1
4081,30,2,7,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,2,4,2,NA,NA,NA,NA,1,1,NA,NA,4,5,3,3,3,2,NA,NA,1,1,0,0,0,0,0,0,0,0,6,2,NA,NA,1
4083,63,1,2,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,2,1,1,3,NA,NA,NA,NA,1,1,1,NA,5,5,6,3,8,1,1,2,0,1,1,0,0,0,0,0,0,0,1,2,NA,NA,1
4084,20,2,7,2,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,9,5,NA,NA,NA,4,1,NA,NA,NA,3,4,8,3,10,2,NA,NA,1,0,0,0,0,0,0,0,0,0,1,2,NA,NA,6
4085,59,1,2,1,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,4,1,3,2,NA,NA,NA,NA,NA,NA,2,NA,6,4,6,3,8,1,2,NA,1,1,0,0,1,0,0,0,0,0,1,2,NA,NA,1
4087,74,1,1,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,3,5,2,NA,NA,NA,NA,NA,NA,NA,2,6,5,5,4,7,1,2,NA,1,1,0,0,1,0,0,0,0,0,4,1,3,NA,3
4088,74,1,4,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,1,0,0,0,0,1,2,4,2,NA,NA,NA,NA,NA,NA,1,1,6,4,5,2,8,1,2,NA,1,1,1,0,1,0,0,0,0,0,1,2,NA,NA,1
4093,70,1,5,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,1,6,2,NA,NA,NA,NA,NA,NA,NA,2,6,3,3,4,6,1,2,NA,1,0,0,0,0,0,0,0,0,0,1,1,1,3,1
4095,37,2,4,2,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,3,3,6,1,NA,NA,NA,NA,NA,1,NA,NA,2,4,7,4,3,2,NA,NA,1,0,0,0,0,0,0,0,0,0,4,2,NA,NA,2
4096,54,1,7,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,1,1,3,8,NA,NA,1,5,NA,NA,2,NA,5,5,5,1,9,1,1,2,1,0,1,0,1,0,0,0,0,0,2,2,NA,NA,1
4097,42,2,4,2,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,1,9,2,NA,NA,NA,NA,1,NA,1,NA,2,1,4,4,5,1,1,1,1,0,0,0,0,0,0,0,0,0,4,2,NA,NA,6
4098,68,2,7,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,1,5,5,4,1,7,1,2,NA,1,0,1,0,0,0,0,0,0,0,1,1,1,3,1
4099,74,1,1,2,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,2,2,7,2,NA,NA,NA,NA,NA,NA,NA,2,5,5,5,4,7,1,2,NA,0,0,0,0,0,0,1,0,0,0,6,2,NA,NA,1
4101,67,2,4,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,3,9,1,NA,NA,NA,NA,NA,NA,NA,1,6,2,7,4,3,1,2,NA,0,0,0,1,0,0,0,0,0,0,4,2,NA,NA,6
4102,39,1,1,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,0,0,0,0,2,2,5,1,NA,NA,NA,NA,NA,1,NA,NA,4,2,2,1,6,1,1,1,0,0,0,0,0,0,1,0,0,0,4,2,NA,NA,3
4105,57,1,4,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,2,7,1,NA,NA,NA,NA,NA,NA,1,NA,6,3,1,4,3,2,NA,NA,0,0,0,0,0,0,1,0,0,0,4,2,NA,NA,6
4106,35,1,7,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,1,1,5,3,1,0,0,0,0,2,0,0,3,3,4,1,2,1,1,1,0,0,1,0,0,1,0,0,0,0,2,1,1,1,2
4107,67,1,3,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,4,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,0,0,0,0,1,2,5,2,NA,NA,NA,NA,NA,NA,1,1,6,3,5,4,5,1,2,NA,0,0,0,0,0,0,1,0,0,0,2,1,3,NA,2
4109,46,2,4,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,1,6,5,NA,NA,1,2,NA,2,NA,NA,4,4,5,4,6,1,2,NA,1,0,0,0,0,0,0,0,0,0,1,1,3,NA,3
4111,73,1,4,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,0,0,0,0,1,1,5,2,NA,NA,NA,NA,NA,NA,NA,2,6,4,5,3,7,1,2,NA,1,1,0,0,0,0,0,0,0,0,1,2,NA,NA,2
4112,68,1,4,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,5,2,NA,NA,NA,NA,NA,NA,1,1,6,4,5,1,8,1,2,NA,1,1,0,0,1,0,0,0,0,0,1,2,NA,NA,2
4113,30,1,4,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,1,3,4,1,NA,NA,NA,NA,NA,1,NA,NA,1,5,3,4,2,1,2,NA,0,1,0,0,0,0,1,0,0,0,4,2,NA,NA,1
4114,33,2,5,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,3,1,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,0,1,2,6,1,NA,NA,NA,NA,NA,1,NA,NA,3,4,1,4,2,1,2,NA,0,1,0,0,0,0,0,0,0,0,1,2,NA,NA,1
4119,60,1,7,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,4,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,1,1,5,2,NA,NA,NA,NA,NA,NA,2,NA,6,5,4,1,6,1,2,NA,1,1,1,0,1,0,0,0,0,0,1,2,NA,NA,1
4120,58,1,1,1,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,1,2,5,1,NA,NA,NA,NA,NA,NA,1,NA,6,4,2,4,3,1,2,NA,1,1,0,0,0,0,0,0,0,0,3,2,NA,NA,6
4121,68,1,1,1,1,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,1,0,0,0,0,1,1,5,2,NA,NA,NA,NA,NA,NA,NA,2,6,5,4,1,7,1,2,NA,1,1,0,0,1,0,0,0,0,0,1,1,1,2,1
